,time,cpu_avg,power_all,power_cpu,power_gpu,%CPU,%mem
14342,22:14:10,0.0175,3.23671,3.23671,0.0,0.0,7.0
14344,22:14:12,0.02,3.21811,3.21811,0.0,0.0,7.0
14345,22:14:13,0.0175,3.23671,3.23671,0.0,0.0,7.0
14346,22:14:14,0.00748,3.32452,3.32452,0.0,0.0,7.0
14347,22:14:15,0.01508,3.25595,3.25595,0.0,0.0,7.0
14348,22:14:16,0.01253,3.27748,3.27748,0.0,0.0,7.0
14349,22:14:17,0.02506,3.18408,3.18408,0.0,0.0,7.0
14350,22:14:18,0.01754,3.23637,3.23637,0.0,0.0,7.0
14351,22:14:19,0.015,3.25657,3.25657,0.0,0.0,7.0
14352,22:14:20,0.0125,3.27776,3.27776,0.0,0.0,7.0
14353,22:14:21,0.01005,3.29985,3.29985,0.0,0.0,7.0
14354,22:14:22,0.03509,3.12962,3.12962,0.0,0.0,7.0
14355,22:14:23,0.0125,3.27776,3.27776,0.0,0.0,7.0
14356,22:14:24,0.02,3.21811,3.21811,0.0,0.0,7.0
14357,22:14:25,0.01504,3.25626,3.25626,0.0,0.0,7.0
14358,22:14:26,0.01253,3.27748,3.27748,0.0,0.0,7.0
14359,22:14:27,0.0325,3.14216,3.14216,0.0,0.0,7.0
14360,22:14:28,0.01256,3.27721,3.27721,0.0,0.0,7.0
14361,22:14:29,0.0125,3.27776,3.27776,0.0,0.0,7.0
14362,22:14:30,0.01995,3.21847,3.21847,0.0,0.0,7.0
14364,22:14:32,0.0275,3.16934,3.16934,0.0,0.0,7.0
14365,22:14:33,0.01746,3.23704,3.23704,0.0,0.0,7.0
14366,22:14:34,0.03,3.15525,3.15525,0.0,0.0,7.0
14367,22:14:35,0.01253,3.27748,3.27748,0.0,0.0,7.0
14368,22:14:36,0.0175,3.23671,3.23671,0.0,0.0,7.0
14369,22:14:37,0.01504,3.25626,3.25626,0.0,0.0,7.0
14370,22:14:38,0.01003,3.30009,3.30009,0.0,0.0,7.0
14371,22:14:39,0.02506,3.18408,3.18408,0.0,0.0,7.0
14372,22:14:40,0.01253,3.27748,3.27748,0.0,0.0,7.0
14373,22:14:41,0.01746,3.23704,3.23704,0.0,0.0,7.0
14374,22:14:42,0.01504,3.25626,3.25626,0.0,0.0,7.0
14375,22:14:43,0.01995,3.21847,3.21847,0.0,0.0,7.0
14376,22:14:44,0.0201,3.21739,3.21739,0.0,0.0,7.0
14377,22:14:45,0.0325,3.14216,3.14216,0.0,0.0,7.0
14378,22:14:46,0.01754,3.23637,3.23637,0.0,0.0,7.0
14379,22:14:47,0.0125,3.27776,3.27776,0.0,0.0,7.0
14380,22:14:48,0.01746,3.23704,3.23704,0.0,0.0,7.0
14382,22:14:50,0.02757,3.16894,3.16894,0.0,0.0,7.0
14383,22:14:51,0.01746,3.23704,3.23704,0.0,0.0,7.0
14384,22:14:52,0.00251,3.37688,3.37688,0.0,0.0,7.0
14385,22:14:53,0.015,3.25657,3.25657,0.0,0.0,7.0
14386,22:14:54,0.01253,3.27748,3.27748,0.0,0.0,7.0
14387,22:14:55,0.01754,3.23637,3.23637,0.0,0.0,7.0
14388,22:14:56,0.02743,3.16974,3.16974,0.0,0.0,7.0
14389,22:14:57,0.03008,3.15484,3.15484,0.0,0.0,7.0
14390,22:14:58,0.01754,3.23637,3.23637,0.0,0.0,7.0
14391,22:14:59,0.01005,3.29985,3.29985,0.0,0.0,7.0
14392,22:15:00,0.015,3.25657,3.25657,0.0,0.0,7.0
14393,22:15:01,0.0225,3.20072,3.20072,0.0,0.0,7.0
14394,22:15:02,0.0325,3.14216,3.14216,0.0,0.0,7.0
14395,22:15:03,0.01256,3.27721,3.27721,0.0,0.0,7.0
14396,22:15:04,0.01754,3.23637,3.23637,0.0,0.0,7.0
14397,22:15:05,0.0125,3.27776,3.27776,0.0,0.0,7.0
14398,22:15:06,0.01253,3.27748,3.27748,0.0,0.0,7.0
14400,22:15:08,0.01253,3.27748,3.27748,0.0,0.0,7.0
14401,22:15:09,0.0125,3.27776,3.27776,0.0,0.0,7.0
14402,22:15:10,0.02,3.21811,3.21811,0.0,0.0,7.0
14403,22:15:11,0.00249,3.37701,3.37701,0.0,0.0,7.0
14404,22:15:12,0.01253,3.27748,3.27748,0.0,0.0,7.0
14405,22:15:13,0.02506,3.18408,3.18408,0.0,0.0,7.0
14406,22:15:14,0.01496,3.25688,3.25688,0.0,0.0,7.0
14407,22:15:15,0.01508,3.25595,3.25595,0.0,0.0,7.0
14408,22:15:16,0.02244,3.2011,3.2011,0.0,0.0,7.0
14409,22:15:17,0.01253,3.27748,3.27748,0.0,0.0,7.0
14410,22:15:18,0.02506,3.18408,3.18408,0.0,0.0,7.0
14411,22:15:19,0.0403,3.10725,3.10725,0.0,0.0,7.0
14412,22:15:20,0.0125,3.27776,3.27776,0.0,0.0,7.0
14413,22:15:21,0.015,3.25657,3.25657,0.0,0.0,7.0
14414,22:15:22,0.01754,3.23637,3.23637,0.0,0.0,7.0
14415,22:15:23,0.0125,3.27776,3.27776,0.0,0.0,7.0
14416,22:15:24,0.0325,3.14216,3.14216,0.0,0.0,7.0
14417,22:15:25,0.01508,3.25595,3.25595,0.0,0.0,7.0
14419,22:15:27,0.01496,3.25688,3.25688,0.0,0.0,7.0
14420,22:15:28,0.01759,3.23603,3.23603,0.0,0.0,7.0
14421,22:15:29,0.015,3.25657,3.25657,0.0,0.0,7.0
14422,22:15:30,0.01247,3.27803,3.27803,0.0,0.0,7.0
14423,22:15:31,0.03759,3.1184,3.1184,0.0,0.0,7.0
14424,22:15:32,0.015,3.25657,3.25657,0.0,0.0,7.0
14425,22:15:33,0.01253,3.27748,3.27748,0.0,0.0,7.0
14426,22:15:34,0.01754,3.23637,3.23637,0.0,0.0,7.0
14427,22:15:35,0.015,3.25657,3.25657,0.0,0.0,7.0
14428,22:15:36,0.02256,3.20034,3.20034,0.0,0.0,7.0
14429,22:15:37,0.01508,3.25595,3.25595,0.0,0.0,7.0
14430,22:15:38,0.01496,3.25688,3.25688,0.0,0.0,7.0
14431,22:15:39,0.01253,3.27748,3.27748,0.0,0.0,7.0
14432,22:15:40,0.02005,3.21775,3.21775,0.0,0.0,7.0
14433,22:15:41,0.025,3.18448,3.18448,0.0,0.0,7.0
14434,22:15:42,0.03,3.15525,3.15525,0.0,0.0,7.0
14435,22:15:43,0.01754,3.23637,3.23637,0.0,0.0,7.0
14437,22:15:45,0.01253,3.27748,3.27748,0.0,0.0,7.0
14438,22:15:46,0.01754,3.23637,3.23637,0.0,0.0,7.0
14439,22:15:47,0.02743,3.16974,3.16974,0.0,0.0,7.0
14440,22:15:48,0.0,3.40568,3.40568,0.0,0.0,7.0
14441,22:15:49,0.01754,3.23637,3.23637,0.0,0.0,7.0
14442,22:15:50,0.01496,3.25688,3.25688,0.0,0.0,7.0
14443,22:15:51,0.015,3.25657,3.25657,0.0,0.0,7.0
14444,22:15:52,0.02005,3.21775,3.21775,0.0,0.0,7.0
14445,22:15:53,0.02757,3.16894,3.16894,0.0,0.0,7.0
14446,22:15:54,0.015,3.25657,3.25657,0.0,0.0,7.0
14447,22:15:55,0.01759,3.23603,3.23603,0.0,0.0,7.0
14448,22:15:56,0.0125,3.27776,3.27776,0.0,0.0,7.0
14449,22:15:57,0.01253,3.27748,3.27748,0.0,0.0,7.0
14450,22:15:58,0.03008,3.15484,3.15484,0.0,0.0,7.0
14451,22:15:59,0.0275,3.16934,3.16934,0.0,0.0,7.0
14452,22:16:00,0.01003,3.30009,3.30009,0.0,0.0,7.0
14453,22:16:01,0.02256,3.20034,3.20034,0.0,0.0,7.0
14454,22:16:02,0.01253,3.27748,3.27748,0.0,0.0,7.0
14456,22:16:04,0.03266,3.14134,3.14134,0.0,0.0,7.0
14457,22:16:05,0.0125,3.27776,3.27776,0.0,0.0,7.0
14458,22:16:06,0.01253,3.27748,3.27748,0.0,0.0,7.0
14459,22:16:07,0.00998,3.30055,3.30055,0.0,0.0,7.0
14460,22:16:08,0.0125,3.27776,3.27776,0.0,0.0,7.0
14461,22:16:09,0.01253,3.27748,3.27748,0.0,0.0,7.0
14462,22:16:10,0.03509,3.12962,3.12962,0.0,0.0,7.0
14463,22:16:11,0.01003,3.30009,3.30009,0.0,0.0,7.0
14464,22:16:12,0.01504,3.25626,3.25626,0.0,0.0,7.0
14465,22:16:13,0.02005,3.21775,3.21775,0.0,0.0,7.0
14466,22:16:14,0.015,3.25657,3.25657,0.0,0.0,7.0
14467,22:16:15,0.03258,3.14175,3.14175,0.0,0.0,7.0
14468,22:16:16,0.02,3.21811,3.21811,0.0,0.0,7.0
14469,22:16:17,0.01253,3.27748,3.27748,0.0,0.0,7.0
14470,22:16:18,0.01253,3.27748,3.27748,0.0,0.0,7.0
14471,22:16:19,0.02,3.21811,3.21811,0.0,0.0,7.0
14472,22:16:20,0.0201,3.21739,3.21739,0.0,0.0,7.0
14473,22:16:21,0.01003,3.30009,3.30009,0.0,0.0,7.0
14474,22:16:22,0.01754,3.23637,3.23637,0.0,0.0,7.0
14476,22:16:24,0.0125,3.27776,3.27776,0.0,0.0,7.0
14477,22:16:25,0.0375,3.1188,3.1188,0.0,0.0,7.0
14478,22:16:26,0.00501,3.34972,3.34972,0.0,0.0,7.0
14479,22:16:27,0.0075,3.32433,3.32433,0.0,0.0,7.0
14480,22:16:28,0.02,3.21811,3.21811,0.0,0.0,7.0
14481,22:16:29,0.01253,3.27748,3.27748,0.0,0.0,7.0
14482,22:16:30,0.0125,3.27776,3.27776,0.0,0.0,7.0
14483,22:16:31,0.03266,3.14134,3.14134,0.0,0.0,7.0
14484,22:16:32,0.03242,3.14257,3.14257,0.0,0.0,7.0
14485,22:16:33,0.015,3.25657,3.25657,0.0,0.0,7.0
14486,22:16:34,0.01754,3.23637,3.23637,0.0,0.0,7.0
14487,22:16:35,0.01746,3.23704,3.23704,0.0,0.0,7.0
14488,22:16:36,0.0125,3.27776,3.27776,0.0,0.0,7.0
14489,22:16:37,0.03008,3.15484,3.15484,0.0,0.0,7.0
14490,22:16:38,0.02506,3.18408,3.18408,0.0,0.0,7.0
14491,22:16:39,0.01496,3.25688,3.25688,0.0,0.0,7.0
14492,22:16:40,0.02005,3.21775,3.21775,0.0,0.0,7.0
14494,22:16:42,0.01253,3.27748,3.27748,0.0,0.0,7.0
14495,22:16:43,0.03266,3.14134,3.14134,0.0,0.0,7.0
14496,22:16:44,0.00501,3.34972,3.34972,0.0,0.0,7.0
14497,22:16:45,0.00998,3.30055,3.30055,0.0,0.0,7.0
14498,22:16:46,0.01754,3.23637,3.23637,0.0,0.0,7.0
14499,22:16:47,0.015,3.25657,3.25657,0.0,0.0,7.0
14500,22:16:48,0.0125,3.27776,3.27776,0.0,0.0,7.0
14501,22:16:49,0.03759,3.1184,3.1184,0.0,0.0,7.0
14502,22:16:50,0.02757,3.16894,3.16894,0.0,0.0,7.0
14503,22:16:51,0.01253,3.27748,3.27748,0.0,0.0,7.0
14504,22:16:52,0.02,3.21811,3.21811,0.0,0.0,7.0
14505,22:16:53,0.015,3.25657,3.25657,0.0,0.0,7.0
14506,22:16:54,0.01253,3.27748,3.27748,0.0,0.0,7.0
14507,22:16:55,0.03008,3.15484,3.15484,0.0,0.0,7.0
14508,22:16:56,0.01496,3.25688,3.25688,0.0,0.0,7.0
14509,22:16:57,0.015,3.25657,3.25657,0.0,0.0,7.0
14510,22:16:58,0.02,3.21811,3.21811,0.0,0.0,7.0
14511,22:16:59,0.015,3.25657,3.25657,0.0,0.0,7.0
14513,22:17:01,0.04511,3.08978,3.08978,0.0,0.0,7.0
14514,22:17:02,0.02743,3.16974,3.16974,0.0,0.0,7.0
14515,22:17:03,0.01,3.30032,3.30032,0.0,0.0,7.0
14516,22:17:04,0.01005,3.29985,3.29985,0.0,0.0,7.0
14517,22:17:05,0.01005,3.29985,3.29985,0.0,0.0,7.0
14518,22:17:06,0.0125,3.27776,3.27776,0.0,0.0,7.0
14519,22:17:07,0.0401,3.10805,3.10805,0.0,0.0,7.0
14520,22:17:08,0.01496,3.25688,3.25688,0.0,0.0,7.0
14521,22:17:09,0.01253,3.27748,3.27748,0.0,0.0,7.0
14522,22:17:10,0.01754,3.23637,3.23637,0.0,0.0,7.0
14523,22:17:11,0.01496,3.25688,3.25688,0.0,0.0,7.0
14524,22:17:12,0.02519,3.1833,3.1833,0.0,0.0,7.0
14525,22:17:13,0.01253,3.27748,3.27748,0.0,0.0,7.0
14526,22:17:14,0.0125,3.27776,3.27776,0.0,0.0,7.0
14527,22:17:15,0.02,3.21811,3.21811,0.0,0.0,7.0
14528,22:17:16,0.02,3.21811,3.21811,0.0,0.0,7.0
14529,22:17:17,0.03008,3.15484,3.15484,0.0,0.0,7.0
14531,22:17:19,0.01754,3.23637,3.23637,0.0,0.0,7.0
14532,22:17:20,0.01496,3.25688,3.25688,0.0,0.0,7.0
14533,22:17:21,0.01253,3.27748,3.27748,0.0,0.0,7.0
14534,22:17:22,0.03,3.15525,3.15525,0.0,0.0,7.0
14535,22:17:23,0.00251,3.3768,3.3768,0.0,0.0,7.0
14536,22:17:24,0.01741,3.23738,3.23738,0.0,0.0,7.0
14537,22:17:25,0.02005,3.21775,3.21775,0.0,0.0,7.0
14538,22:17:26,0.01003,3.30009,3.30009,0.0,0.0,7.0
14539,22:17:27,0.0125,3.27776,3.27776,0.0,0.0,7.0
14540,22:17:28,0.03266,3.14134,3.14134,0.0,0.0,7.0
14541,22:17:29,0.015,3.25657,3.25657,0.0,0.0,7.0
14542,22:17:30,0.01746,3.23704,3.23704,0.0,0.0,7.0
14543,22:17:31,0.01754,3.23637,3.23637,0.0,0.0,7.0
14544,22:17:32,0.0125,3.27776,3.27776,0.0,0.0,7.0
14545,22:17:33,0.03008,3.15484,3.15484,0.0,0.0,7.0
14546,22:17:34,0.01511,3.25564,3.25564,0.0,0.0,7.0
14547,22:17:35,0.0125,3.27776,3.27776,0.0,0.0,7.0
14548,22:17:36,0.01496,3.25688,3.25688,0.0,0.0,7.0
14549,22:17:37,0.02005,3.21775,3.21775,0.0,0.0,7.0
14551,22:17:39,0.01496,3.25688,3.25688,0.0,0.0,7.0
14552,22:17:40,0.01759,3.23603,3.23603,0.0,0.0,7.0
14553,22:17:41,0.0125,3.27776,3.27776,0.0,0.0,7.0
14554,22:17:42,0.015,3.25657,3.25657,0.0,0.0,7.0
14555,22:17:43,0.0075,3.32433,3.32433,0.0,0.0,7.0
14556,22:17:44,0.02256,3.20034,3.20034,0.0,0.0,7.0
14557,22:17:45,0.02757,3.16894,3.16894,0.0,0.0,7.0
14558,22:17:46,0.02005,3.21775,3.21775,0.0,0.0,7.0
14559,22:17:47,0.015,3.25657,3.25657,0.0,0.0,7.0
14560,22:17:48,0.0125,3.27776,3.27776,0.0,0.0,7.0
14561,22:17:49,0.02,3.21811,3.21811,0.0,0.0,7.0
14562,22:17:50,0.0201,3.21739,3.21739,0.0,0.0,7.0
14563,22:17:51,0.015,3.25657,3.25657,0.0,0.0,7.0
14564,22:17:52,0.01754,3.23637,3.23637,0.0,0.0,7.0
14565,22:17:53,0.0125,3.27776,3.27776,0.0,0.0,7.0
14566,22:17:54,0.01253,3.27748,3.27748,0.0,0.0,7.0
14567,22:17:55,0.0375,3.1188,3.1188,0.0,0.0,7.0
14569,22:17:57,0.01741,3.23738,3.23738,0.0,0.0,7.0
14570,22:17:58,0.01759,3.23603,3.23603,0.0,0.0,7.0
14571,22:17:59,0.015,3.25657,3.25657,0.0,0.0,7.0
14572,22:18:00,0.02506,3.18408,3.18408,0.0,0.0,7.0
14573,22:18:01,0.015,3.25657,3.25657,0.0,0.0,7.0
14574,22:18:02,0.00754,3.32396,3.32396,0.0,0.0,7.0
14575,22:18:03,0.01005,3.29985,3.29985,0.0,0.0,7.0
14576,22:18:04,0.02244,3.2011,3.2011,0.0,0.0,7.0
14577,22:18:05,0.01253,3.27748,3.27748,0.0,0.0,7.0
14578,22:18:06,0.025,3.18448,3.18448,0.0,0.0,7.0
14579,22:18:07,0.03769,3.11799,3.11799,0.0,0.0,7.0
14580,22:18:08,0.01496,3.25688,3.25688,0.0,0.0,7.0
14581,22:18:09,0.0125,3.27776,3.27776,0.0,0.0,7.0
14582,22:18:10,0.02,3.21811,3.21811,0.0,0.0,7.0
14583,22:18:11,0.01253,3.27748,3.27748,0.0,0.0,7.0
14584,22:18:12,0.02764,3.16853,3.16853,0.0,0.0,7.0
14585,22:18:13,0.04738,3.08252,3.08252,0.0,0.0,7.0
14587,22:18:15,0.01508,3.25595,3.25595,0.0,0.0,7.0
14588,22:18:16,0.01754,3.23637,3.23637,0.0,0.0,7.0
14589,22:18:17,0.01003,3.30009,3.30009,0.0,0.0,7.0
14590,22:18:18,0.03008,3.15484,3.15484,0.0,0.0,7.0
14591,22:18:19,0.01253,3.27748,3.27748,0.0,0.0,7.0
14592,22:18:20,0.00995,3.30078,3.30078,0.0,0.0,7.0
14593,22:18:21,0.0125,3.27776,3.27776,0.0,0.0,7.0
14594,22:18:22,0.02,3.21811,3.21811,0.0,0.0,7.0
14595,22:18:23,0.015,3.25657,3.25657,0.0,0.0,7.0
14596,22:18:24,0.02764,3.16853,3.16853,0.0,0.0,7.0
14597,22:18:25,0.01754,3.23637,3.23637,0.0,0.0,7.0
14598,22:18:26,0.01003,3.30009,3.30009,0.0,0.0,7.0
14599,22:18:27,0.0125,3.27776,3.27776,0.0,0.0,7.0
14600,22:18:28,0.02,3.21811,3.21811,0.0,0.0,7.0
14601,22:18:29,0.0275,3.16934,3.16934,0.0,0.0,7.0
14602,22:18:30,0.02506,3.18408,3.18408,0.0,0.0,7.0
14603,22:18:31,0.01754,3.23637,3.23637,0.0,0.0,7.0
14604,22:18:32,0.01005,3.29985,3.29985,0.0,0.0,7.0
14606,22:18:34,0.02,3.21811,3.21811,0.0,0.0,7.0
14607,22:18:35,0.03242,3.14257,3.14257,0.0,0.0,7.0
14608,22:18:36,0.0125,3.27776,3.27776,0.0,0.0,7.0
14609,22:18:37,0.02,3.21811,3.21811,0.0,0.0,7.0
14610,22:18:38,0.01253,3.27748,3.27748,0.0,0.0,7.0
14611,22:18:39,0.0,3.40568,3.40568,0.0,0.0,7.0
14612,22:18:40,0.02,3.21811,3.21811,0.0,0.0,7.0
14613,22:18:41,0.025,3.18448,3.18448,0.0,0.0,7.0
14614,22:18:42,0.03,3.15525,3.15525,0.0,0.0,7.0
14615,22:18:43,0.01759,3.23603,3.23603,0.0,0.0,7.0
14616,22:18:44,0.01253,3.27748,3.27748,0.0,0.0,7.0
14617,22:18:45,0.015,3.25657,3.25657,0.0,0.0,7.0
14618,22:18:46,0.02,3.21811,3.21811,0.0,0.0,7.0
14619,22:18:47,0.02506,3.18408,3.18408,0.0,0.0,7.0
14620,22:18:48,0.01496,3.25688,3.25688,0.0,0.0,7.0
14621,22:18:49,0.02,3.21811,3.21811,0.0,0.0,7.0
14622,22:18:50,0.01253,3.27748,3.27748,0.0,0.0,7.0
14623,22:18:51,0.01253,3.27748,3.27748,0.0,0.0,7.0
14625,22:18:53,0.0125,3.27776,3.27776,0.0,0.0,7.0
14626,22:18:54,0.01253,3.27748,3.27748,0.0,0.0,7.0
14627,22:18:55,0.02005,3.21775,3.21775,0.0,0.0,7.0
14628,22:18:56,0.01253,3.27748,3.27748,0.0,0.0,7.0
14629,22:18:57,0.0175,3.23671,3.23671,0.0,0.0,7.0
14630,22:18:58,0.01754,3.23637,3.23637,0.0,0.0,7.0
14631,22:18:59,0.02506,3.18408,3.18408,0.0,0.0,7.0
14632,22:19:00,0.0125,3.27776,3.27776,0.0,0.0,7.0
14633,22:19:01,0.0201,3.21739,3.21739,0.0,0.0,7.0
14634,22:19:02,0.015,3.25657,3.25657,0.0,0.0,7.0
14635,22:19:03,0.0125,3.27776,3.27776,0.0,0.0,7.0
14636,22:19:04,0.03509,3.12962,3.12962,0.0,0.0,7.0
14637,22:19:05,0.02506,3.18408,3.18408,0.0,0.0,7.0
14638,22:19:06,0.0325,3.14216,3.14216,0.0,0.0,7.0
14639,22:19:07,0.01508,3.25595,3.25595,0.0,0.0,7.0
14640,22:19:08,0.015,3.25657,3.25657,0.0,0.0,7.0
14641,22:19:09,0.01253,3.27748,3.27748,0.0,0.0,7.0
14643,22:19:11,0.02993,3.15566,3.15566,0.0,0.0,7.0
14644,22:19:12,0.01256,3.27721,3.27721,0.0,0.0,7.0
14645,22:19:13,0.015,3.25657,3.25657,0.0,0.0,7.0
14646,22:19:14,0.01496,3.25688,3.25688,0.0,0.0,7.0
14647,22:19:15,0.01754,3.23637,3.23637,0.0,0.0,7.0
14648,22:19:16,0.0075,3.32433,3.32433,0.0,0.0,7.0
14649,22:19:17,0.03,3.15525,3.15525,0.0,0.0,7.0
14650,22:19:18,0.015,3.25657,3.25657,0.0,0.0,7.0
14651,22:19:19,0.02,3.21811,3.21811,0.0,0.0,7.0
14652,22:19:20,0.0125,3.27776,3.27776,0.0,0.0,7.0
14653,22:19:21,0.01253,3.27748,3.27748,0.0,0.0,7.0
14654,22:19:22,0.03518,3.12921,3.12921,0.0,0.0,7.0
14655,22:19:23,0.025,3.18448,3.18448,0.0,0.0,7.0
14656,22:19:24,0.0125,3.27776,3.27776,0.0,0.0,7.0
14657,22:19:25,0.01759,3.23603,3.23603,0.0,0.0,7.0
14658,22:19:26,0.00756,3.32377,3.32377,0.0,0.0,7.0
14659,22:19:27,0.0125,3.27776,3.27776,0.0,0.0,7.0
14661,22:19:29,0.01253,3.27748,3.27748,0.0,0.0,7.0
14662,22:19:30,0.0125,3.27776,3.27776,0.0,0.0,7.0
14663,22:19:31,0.02,3.21811,3.21811,0.0,0.0,7.0
14664,22:19:32,0.01746,3.23704,3.23704,0.0,0.0,7.0
14665,22:19:33,0.03242,3.14257,3.14257,0.0,0.0,7.0
14666,22:19:34,0.01003,3.30009,3.30009,0.0,0.0,7.0
14667,22:19:35,0.00752,3.32415,3.32415,0.0,0.0,7.0
14668,22:19:36,0.0125,3.27776,3.27776,0.0,0.0,7.0
14669,22:19:37,0.01754,3.23637,3.23637,0.0,0.0,7.0
14670,22:19:38,0.0125,3.27776,3.27776,0.0,0.0,7.0
14671,22:19:39,0.03,3.15525,3.15525,0.0,0.0,7.0
14672,22:19:40,0.02,3.21811,3.21811,0.0,0.0,7.0
14673,22:19:41,0.01496,3.25688,3.25688,0.0,0.0,7.0
14674,22:19:42,0.01253,3.27748,3.27748,0.0,0.0,7.0
14675,22:19:43,0.01759,3.23603,3.23603,0.0,0.0,7.0
14676,22:19:44,0.02757,3.16894,3.16894,0.0,0.0,7.0
14677,22:19:45,0.0125,3.27776,3.27776,0.0,0.0,7.0
14678,22:19:46,0.02,3.21811,3.21811,0.0,0.0,7.0
14679,22:19:47,0.0125,3.27776,3.27776,0.0,0.0,7.0
14681,22:19:49,0.03509,3.12962,3.12962,0.0,0.0,7.0
14682,22:19:50,0.0125,3.27776,3.27776,0.0,0.0,7.0
14683,22:19:51,0.01005,3.29985,3.29985,0.0,0.0,7.0
14684,22:19:52,0.02,3.21811,3.21811,0.0,0.0,7.0
14685,22:19:53,0.01496,3.25688,3.25688,0.0,0.0,7.0
14686,22:19:54,0.00251,3.37688,3.37688,0.0,0.0,7.0
14687,22:19:55,0.03258,3.14175,3.14175,0.0,0.0,7.0
14688,22:19:56,0.01253,3.27748,3.27748,0.0,0.0,7.0
14689,22:19:57,0.0125,3.27776,3.27776,0.0,0.0,7.0
14690,22:19:58,0.02,3.21811,3.21811,0.0,0.0,7.0
14691,22:19:59,0.01253,3.27748,3.27748,0.0,0.0,7.0
14692,22:20:00,0.03,3.15525,3.15525,0.0,0.0,7.0
14693,22:20:01,0.02256,3.20034,3.20034,0.0,0.0,7.0
14694,22:20:02,0.01253,3.27748,3.27748,0.0,0.0,7.0
14695,22:20:03,0.015,3.25657,3.25657,0.0,0.0,7.0
14696,22:20:04,0.01754,3.23637,3.23637,0.0,0.0,7.0
14697,22:20:05,0.025,3.18448,3.18448,0.0,0.0,7.0
14698,22:20:06,0.01005,3.29985,3.29985,0.0,0.0,7.0
14700,22:20:08,0.0125,3.27776,3.27776,0.0,0.0,7.0
14701,22:20:09,0.0125,3.27776,3.27776,0.0,0.0,7.0
14702,22:20:10,0.03509,3.12962,3.12962,0.0,0.0,7.0
14703,22:20:11,0.01253,3.27748,3.27748,0.0,2.0,7.0
14704,22:20:12,0.015,3.25657,3.25657,0.0,0.0,7.0
14705,22:20:13,0.00998,3.30055,3.30055,0.0,0.0,7.0
14706,22:20:14,0.00501,3.34972,3.34972,0.0,0.0,7.0
14707,22:20:15,0.02,3.21811,3.21811,0.0,0.0,7.0
14708,22:20:16,0.03509,3.12962,3.12962,0.0,0.0,7.0
14709,22:20:17,0.0275,3.16934,3.16934,0.0,0.0,7.0
14710,22:20:18,0.03,3.15525,3.15525,0.0,0.0,7.0
14711,22:20:19,0.01754,3.23637,3.23637,0.0,0.0,7.0
14712,22:20:20,0.0125,3.27776,3.27776,0.0,0.0,7.0
14713,22:20:21,0.01005,3.29985,3.29985,0.0,0.0,7.0
14714,22:20:22,0.02,3.21811,3.21811,0.0,0.0,7.0
14715,22:20:23,0.02513,3.18369,3.18369,0.0,0.0,7.0
14716,22:20:24,0.01253,3.27748,3.27748,0.0,0.0,7.0
14718,22:20:26,0.01253,3.27748,3.27748,0.0,0.0,7.0
14719,22:20:27,0.01003,3.30009,3.30009,0.0,0.0,7.0
14720,22:20:28,0.0325,3.14216,3.14216,0.0,0.0,7.0
14721,22:20:29,0.01496,3.25688,3.25688,0.0,0.0,7.0
14722,22:20:30,0.01253,3.27748,3.27748,0.0,0.0,7.0
14723,22:20:31,0.01995,3.21847,3.21847,0.0,0.0,7.0
14724,22:20:32,0.00499,3.34998,3.34998,0.0,0.0,7.0
14725,22:20:33,0.01253,3.27748,3.27748,0.0,0.0,7.0
14726,22:20:34,0.03266,3.14134,3.14134,0.0,0.0,7.0
14727,22:20:35,0.02519,3.1833,3.1833,0.0,0.0,7.0
14728,22:20:36,0.01746,3.23704,3.23704,0.0,0.0,7.0
14729,22:20:37,0.02,3.21811,3.21811,0.0,0.0,7.0
14730,22:20:38,0.01005,3.29985,3.29985,0.0,0.0,7.0
14731,22:20:39,0.01496,3.25688,3.25688,0.0,0.0,7.0
14732,22:20:40,0.0375,3.1188,3.1188,0.0,0.0,7.0
14733,22:20:41,0.02256,3.20034,3.20034,0.0,0.0,7.0
14734,22:20:42,0.01005,3.29985,3.29985,0.0,0.0,7.0
14736,22:20:44,0.0125,3.27776,3.27776,0.0,0.0,7.0
14737,22:20:45,0.015,3.25657,3.25657,0.0,0.0,7.0
14738,22:20:46,0.03266,3.14134,3.14134,0.0,0.0,7.0
14739,22:20:47,0.0175,3.23671,3.23671,0.0,0.0,7.0
14740,22:20:48,0.01253,3.27748,3.27748,0.0,0.0,7.0
14741,22:20:49,0.01508,3.25595,3.25595,0.0,0.0,7.0
14742,22:20:50,0.00748,3.32452,3.32452,0.0,0.0,7.0
14743,22:20:51,0.00752,3.32415,3.32415,0.0,0.0,7.0
14744,22:20:52,0.03258,3.14175,3.14175,0.0,0.0,7.0
14745,22:20:53,0.015,3.25657,3.25657,0.0,0.0,7.0
14746,22:20:54,0.0125,3.27776,3.27776,0.0,0.0,7.0
14747,22:20:55,0.02,3.21811,3.21811,0.0,0.0,7.0
14748,22:20:56,0.01253,3.27748,3.27748,0.0,0.0,7.0
14749,22:20:57,0.025,3.18448,3.18448,0.0,0.0,7.0
14750,22:20:58,0.04,3.10844,3.10844,0.0,0.0,7.0
14751,22:20:59,0.02506,3.18408,3.18408,0.0,0.0,7.0
14753,22:21:01,0.02005,3.21775,3.21775,0.0,0.0,7.0
14754,22:21:02,0.01253,3.27748,3.27748,0.0,0.0,7.0
